sub,roi,comparison,fold,acc
4,Foveal 4°,"('bike', 'car')",2,1.0
4,Foveal 4°,"('bike', 'car')",3,1.0
4,Foveal 4°,"('bike', 'car')",4,1.0
5,Foveal 4°,"('bike', 'car')",0,1.0
5,Foveal 4°,"('bike', 'car')",1,1.0
5,Foveal 4°,"('bike', 'car')",2,1.0
5,Foveal 4°,"('bike', 'car')",3,1.0
5,Foveal 4°,"('bike', 'car')",4,0.0
6,Foveal 4°,"('bike', 'car')",0,1.0
6,Foveal 4°,"('bike', 'car')",1,1.0
6,Foveal 4°,"('bike', 'car')",2,1.0
6,Foveal 4°,"('bike', 'car')",3,1.0
6,Foveal 4°,"('bike', 'car')",4,1.0
7,Foveal 4°,"('bike', 'car')",0,1.0
7,Foveal 4°,"('bike', 'car')",1,0.0
7,Foveal 4°,"('bike', 'car')",2,0.0
7,Foveal 4°,"('bike', 'car')",3,0.0
7,Foveal 4°,"('bike', 'car')",4,0.0
8,Foveal 4°,"('bike', 'car')",0,0.0
8,Foveal 4°,"('bike', 'car')",1,0.0
8,Foveal 4°,"('bike', 'car')",2,1.0
8,Foveal 4°,"('bike', 'car')",3,0.0
8,Foveal 4°,"('bike', 'car')",4,0.0
9,Foveal 4°,"('bike', 'car')",0,0.0
9,Foveal 4°,"('bike', 'car')",1,0.0
9,Foveal 4°,"('bike', 'car')",2,0.0
9,Foveal 4°,"('bike', 'car')",3,0.0
9,Foveal 4°,"('bike', 'car')",4,0.0
10,Foveal 4°,"('bike', 'car')",0,0.0
10,Foveal 4°,"('bike', 'car')",1,0.0
10,Foveal 4°,"('bike', 'car')",2,1.0
10,Foveal 4°,"('bike', 'car')",3,0.0
10,Foveal 4°,"('bike', 'car')",4,1.0
11,Foveal 4°,"('bike', 'car')",0,1.0
11,Foveal 4°,"('bike', 'car')",1,1.0
11,Foveal 4°,"('bike', 'car')",2,1.0
11,Foveal 4°,"('bike', 'car')",3,1.0
11,Foveal 4°,"('bike', 'car')",4,0.0
12,Foveal 4°,"('bike', 'car')",0,1.0
12,Foveal 4°,"('bike', 'car')",1,0.0
12,Foveal 4°,"('bike', 'car')",2,1.0
12,Foveal 4°,"('bike', 'car')",3,1.0
12,Foveal 4°,"('bike', 'car')",4,1.0
13,Foveal 4°,"('bike', 'car')",0,0.0
13,Foveal 4°,"('bike', 'car')",1,0.0
13,Foveal 4°,"('bike', 'car')",2,0.0
13,Foveal 4°,"('bike', 'car')",3,0.0
13,Foveal 4°,"('bike', 'car')",4,0.0
14,Foveal 4°,"('bike', 'car')",0,0.0
14,Foveal 4°,"('bike', 'car')",1,1.0
14,Foveal 4°,"('bike', 'car')",2,1.0
14,Foveal 4°,"('bike', 'car')",3,1.0
14,Foveal 4°,"('bike', 'car')",4,1.0
15,Foveal 4°,"('bike', 'car')",0,1.0
15,Foveal 4°,"('bike', 'car')",1,1.0
15,Foveal 4°,"('bike', 'car')",2,1.0
15,Foveal 4°,"('bike', 'car')",3,0.0
15,Foveal 4°,"('bike', 'car')",4,0.0
16,Foveal 4°,"('bike', 'car')",0,1.0
16,Foveal 4°,"('bike', 'car')",1,1.0
16,Foveal 4°,"('bike', 'car')",2,1.0
16,Foveal 4°,"('bike', 'car')",3,0.0
16,Foveal 4°,"('bike', 'car')",4,1.0
17,Foveal 4°,"('bike', 'car')",0,1.0
17,Foveal 4°,"('bike', 'car')",1,1.0
17,Foveal 4°,"('bike', 'car')",2,1.0
17,Foveal 4°,"('bike', 'car')",3,0.0
17,Foveal 4°,"('bike', 'car')",4,0.0
18,Foveal 4°,"('bike', 'car')",0,1.0
18,Foveal 4°,"('bike', 'car')",1,0.0
18,Foveal 4°,"('bike', 'car')",2,0.0
18,Foveal 4°,"('bike', 'car')",3,1.0
18,Foveal 4°,"('bike', 'car')",4,1.0
19,Foveal 4°,"('bike', 'car')",0,1.0
19,Foveal 4°,"('bike', 'car')",1,1.0
19,Foveal 4°,"('bike', 'car')",2,1.0
19,Foveal 4°,"('bike', 'car')",3,1.0
19,Foveal 4°,"('bike', 'car')",4,1.0
20,Foveal 4°,"('bike', 'car')",0,0.0
20,Foveal 4°,"('bike', 'car')",1,1.0
20,Foveal 4°,"('bike', 'car')",2,0.0
20,Foveal 4°,"('bike', 'car')",3,0.0
20,Foveal 4°,"('bike', 'car')",4,0.0
21,Foveal 4°,"('bike', 'car')",0,1.0
21,Foveal 4°,"('bike', 'car')",1,0.0
21,Foveal 4°,"('bike', 'car')",2,0.0
21,Foveal 4°,"('bike', 'car')",3,1.0
21,Foveal 4°,"('bike', 'car')",4,0.0
22,Foveal 4°,"('bike', 'car')",0,0.0
22,Foveal 4°,"('bike', 'car')",1,0.0
22,Foveal 4°,"('bike', 'car')",2,1.0
22,Foveal 4°,"('bike', 'car')",3,0.0
22,Foveal 4°,"('bike', 'car')",4,0.0
23,Foveal 4°,"('bike', 'car')",0,1.0
23,Foveal 4°,"('bike', 'car')",1,1.0
23,Foveal 4°,"('bike', 'car')",2,1.0
23,Foveal 4°,"('bike', 'car')",3,0.0
23,Foveal 4°,"('bike', 'car')",4,1.0
24,Foveal 4°,"('bike', 'car')",0,1.0
24,Foveal 4°,"('bike', 'car')",1,0.0
24,Foveal 4°,"('bike', 'car')",2,1.0
24,Foveal 4°,"('bike', 'car')",3,0.0
24,Foveal 4°,"('bike', 'car')",4,0.0
25,Foveal 4°,"('bike', 'car')",0,0.0
25,Foveal 4°,"('bike', 'car')",1,1.0
25,Foveal 4°,"('bike', 'car')",2,1.0
25,Foveal 4°,"('bike', 'car')",3,0.0
25,Foveal 4°,"('bike', 'car')",4,0.0
2,Peripheral,"('bike', 'car')",0,0.0
2,Peripheral,"('bike', 'car')",1,1.0
2,Peripheral,"('bike', 'car')",2,1.0
2,Peripheral,"('bike', 'car')",3,1.0
2,Peripheral,"('bike', 'car')",4,1.0
3,Peripheral,"('bike', 'car')",0,1.0
3,Peripheral,"('bike', 'car')",1,1.0
3,Peripheral,"('bike', 'car')",2,1.0
3,Peripheral,"('bike', 'car')",3,1.0
3,Peripheral,"('bike', 'car')",4,1.0
4,Peripheral,"('bike', 'car')",0,0.0
4,Peripheral,"('bike', 'car')",1,0.0
4,Peripheral,"('bike', 'car')",2,1.0
4,Peripheral,"('bike', 'car')",3,1.0
4,Peripheral,"('bike', 'car')",4,0.0
5,Peripheral,"('bike', 'car')",0,1.0
5,Peripheral,"('bike', 'car')",1,1.0
5,Peripheral,"('bike', 'car')",2,1.0
5,Peripheral,"('bike', 'car')",3,0.0
5,Peripheral,"('bike', 'car')",4,0.0
6,Peripheral,"('bike', 'car')",0,1.0
6,Peripheral,"('bike', 'car')",1,1.0
6,Peripheral,"('bike', 'car')",2,1.0
6,Peripheral,"('bike', 'car')",3,1.0
6,Peripheral,"('bike', 'car')",4,1.0
7,Peripheral,"('bike', 'car')",0,1.0
7,Peripheral,"('bike', 'car')",1,1.0
7,Peripheral,"('bike', 'car')",2,1.0
7,Peripheral,"('bike', 'car')",3,1.0
7,Peripheral,"('bike', 'car')",4,0.0
8,Peripheral,"('bike', 'car')",0,1.0
8,Peripheral,"('bike', 'car')",1,1.0
8,Peripheral,"('bike', 'car')",2,0.0
8,Peripheral,"('bike', 'car')",3,0.0
8,Peripheral,"('bike', 'car')",4,0.0
9,Peripheral,"('bike', 'car')",0,0.0
9,Peripheral,"('bike', 'car')",1,0.0
9,Peripheral,"('bike', 'car')",2,0.0
9,Peripheral,"('bike', 'car')",3,1.0
9,Peripheral,"('bike', 'car')",4,1.0
10,Peripheral,"('bike', 'car')",0,1.0
10,Peripheral,"('bike', 'car')",1,1.0
10,Peripheral,"('bike', 'car')",2,1.0
10,Peripheral,"('bike', 'car')",3,0.0
10,Peripheral,"('bike', 'car')",4,1.0
11,Peripheral,"('bike', 'car')",0,0.0
11,Peripheral,"('bike', 'car')",1,1.0
11,Peripheral,"('bike', 'car')",2,1.0
11,Peripheral,"('bike', 'car')",3,1.0
11,Peripheral,"('bike', 'car')",4,0.0
12,Peripheral,"('bike', 'car')",0,1.0
12,Peripheral,"('bike', 'car')",1,0.0
12,Peripheral,"('bike', 'car')",2,1.0
12,Peripheral,"('bike', 'car')",3,1.0
12,Peripheral,"('bike', 'car')",4,1.0
13,Peripheral,"('bike', 'car')",0,0.0
13,Peripheral,"('bike', 'car')",1,1.0
13,Peripheral,"('bike', 'car')",2,0.0
13,Peripheral,"('bike', 'car')",3,1.0
13,Peripheral,"('bike', 'car')",4,0.0
14,Peripheral,"('bike', 'car')",0,1.0
14,Peripheral,"('bike', 'car')",1,1.0
14,Peripheral,"('bike', 'car')",2,1.0
14,Peripheral,"('bike', 'car')",3,1.0
14,Peripheral,"('bike', 'car')",4,1.0
15,Peripheral,"('bike', 'car')",0,1.0
15,Peripheral,"('bike', 'car')",1,1.0
15,Peripheral,"('bike', 'car')",2,0.0
15,Peripheral,"('bike', 'car')",3,0.0
15,Peripheral,"('bike', 'car')",4,1.0
16,Peripheral,"('bike', 'car')",0,1.0
16,Peripheral,"('bike', 'car')",1,1.0
16,Peripheral,"('bike', 'car')",2,1.0
16,Peripheral,"('bike', 'car')",3,1.0
16,Peripheral,"('bike', 'car')",4,1.0
17,Peripheral,"('bike', 'car')",0,1.0
17,Peripheral,"('bike', 'car')",1,1.0
17,Peripheral,"('bike', 'car')",2,1.0
17,Peripheral,"('bike', 'car')",3,0.0
17,Peripheral,"('bike', 'car')",4,1.0
18,Peripheral,"('bike', 'car')",0,1.0
18,Peripheral,"('bike', 'car')",1,0.0
18,Peripheral,"('bike', 'car')",2,1.0
18,Peripheral,"('bike', 'car')",3,0.0
18,Peripheral,"('bike', 'car')",4,1.0
19,Peripheral,"('bike', 'car')",0,1.0
19,Peripheral,"('bike', 'car')",1,1.0
19,Peripheral,"('bike', 'car')",2,0.0
19,Peripheral,"('bike', 'car')",3,1.0
19,Peripheral,"('bike', 'car')",4,0.0
20,Peripheral,"('bike', 'car')",0,1.0
20,Peripheral,"('bike', 'car')",1,0.0
20,Peripheral,"('bike', 'car')",2,0.0
20,Peripheral,"('bike', 'car')",3,0.0
20,Peripheral,"('bike', 'car')",4,0.0
21,Peripheral,"('bike', 'car')",0,0.0
21,Peripheral,"('bike', 'car')",1,1.0
21,Peripheral,"('bike', 'car')",2,0.0
21,Peripheral,"('bike', 'car')",3,1.0
21,Peripheral,"('bike', 'car')",4,1.0
22,Peripheral,"('bike', 'car')",0,0.0
22,Peripheral,"('bike', 'car')",1,0.0
22,Peripheral,"('bike', 'car')",2,0.0
22,Peripheral,"('bike', 'car')",3,1.0
22,Peripheral,"('bike', 'car')",4,1.0
23,Peripheral,"('bike', 'car')",0,0.0
23,Peripheral,"('bike', 'car')",1,1.0
23,Peripheral,"('bike', 'car')",2,1.0
23,Peripheral,"('bike', 'car')",3,0.0
23,Peripheral,"('bike', 'car')",4,0.0
24,Peripheral,"('bike', 'car')",0,0.0
24,Peripheral,"('bike', 'car')",1,0.0
24,Peripheral,"('bike', 'car')",2,1.0
24,Peripheral,"('bike', 'car')",3,0.0
24,Peripheral,"('bike', 'car')",4,0.0
25,Peripheral,"('bike', 'car')",0,1.0
25,Peripheral,"('bike', 'car')",1,0.0
25,Peripheral,"('bike', 'car')",2,1.0
25,Peripheral,"('bike', 'car')",3,1.0
25,Peripheral,"('bike', 'car')",4,1.0
2,Opposite,"('bike', 'car')",0,0.0
2,Opposite,"('bike', 'car')",1,0.0
2,Opposite,"('bike', 'car')",2,0.0
2,Opposite,"('bike', 'car')",3,0.0
2,Opposite,"('bike', 'car')",4,1.0
3,Opposite,"('bike', 'car')",0,1.0
3,Opposite,"('bike', 'car')",1,1.0
3,Opposite,"('bike', 'car')",2,1.0
3,Opposite,"('bike', 'car')",3,1.0
3,Opposite,"('bike', 'car')",4,1.0
4,Opposite,"('bike', 'car')",0,0.0
4,Opposite,"('bike', 'car')",1,0.0
4,Opposite,"('bike', 'car')",2,0.0
4,Opposite,"('bike', 'car')",3,0.0
4,Opposite,"('bike', 'car')",4,1.0
5,Opposite,"('bike', 'car')",0,1.0
5,Opposite,"('bike', 'car')",1,1.0
5,Opposite,"('bike', 'car')",2,1.0
5,Opposite,"('bike', 'car')",3,1.0
5,Opposite,"('bike', 'car')",4,1.0
6,Opposite,"('bike', 'car')",0,1.0
6,Opposite,"('bike', 'car')",1,1.0
6,Opposite,"('bike', 'car')",2,1.0
6,Opposite,"('bike', 'car')",3,1.0
6,Opposite,"('bike', 'car')",4,1.0
7,Opposite,"('bike', 'car')",0,1.0
7,Opposite,"('bike', 'car')",1,0.0
7,Opposite,"('bike', 'car')",2,0.0
7,Opposite,"('bike', 'car')",3,0.0
7,Opposite,"('bike', 'car')",4,0.0
8,Opposite,"('bike', 'car')",0,0.0
8,Opposite,"('bike', 'car')",1,0.0
8,Opposite,"('bike', 'car')",2,0.0
8,Opposite,"('bike', 'car')",3,0.0
8,Opposite,"('bike', 'car')",4,1.0
9,Opposite,"('bike', 'car')",0,1.0
9,Opposite,"('bike', 'car')",1,0.0
9,Opposite,"('bike', 'car')",2,0.0
9,Opposite,"('bike', 'car')",3,1.0
9,Opposite,"('bike', 'car')",4,1.0
10,Opposite,"('bike', 'car')",0,0.0
10,Opposite,"('bike', 'car')",1,0.0
10,Opposite,"('bike', 'car')",2,0.0
10,Opposite,"('bike', 'car')",3,0.0
10,Opposite,"('bike', 'car')",4,1.0
11,Opposite,"('bike', 'car')",0,0.0
11,Opposite,"('bike', 'car')",1,1.0
11,Opposite,"('bike', 'car')",2,1.0
11,Opposite,"('bike', 'car')",3,0.0
11,Opposite,"('bike', 'car')",4,0.0
12,Opposite,"('bike', 'car')",0,1.0
12,Opposite,"('bike', 'car')",1,1.0
12,Opposite,"('bike', 'car')",2,1.0
12,Opposite,"('bike', 'car')",3,1.0
12,Opposite,"('bike', 'car')",4,1.0
13,Opposite,"('bike', 'car')",0,0.0
13,Opposite,"('bike', 'car')",1,0.0
13,Opposite,"('bike', 'car')",2,1.0
13,Opposite,"('bike', 'car')",3,1.0
13,Opposite,"('bike', 'car')",4,0.0
14,Opposite,"('bike', 'car')",0,0.0
14,Opposite,"('bike', 'car')",1,1.0
14,Opposite,"('bike', 'car')",2,0.0
14,Opposite,"('bike', 'car')",3,1.0
14,Opposite,"('bike', 'car')",4,1.0
15,Opposite,"('bike', 'car')",0,0.0
15,Opposite,"('bike', 'car')",1,0.0
15,Opposite,"('bike', 'car')",2,1.0
15,Opposite,"('bike', 'car')",3,0.0
15,Opposite,"('bike', 'car')",4,1.0
16,Opposite,"('bike', 'car')",0,1.0
16,Opposite,"('bike', 'car')",1,0.0
16,Opposite,"('bike', 'car')",2,0.0
16,Opposite,"('bike', 'car')",3,0.0
16,Opposite,"('bike', 'car')",4,0.0
17,Opposite,"('bike', 'car')",0,1.0
17,Opposite,"('bike', 'car')",1,1.0
17,Opposite,"('bike', 'car')",2,1.0
17,Opposite,"('bike', 'car')",3,1.0
17,Opposite,"('bike', 'car')",4,1.0
18,Opposite,"('bike', 'car')",0,1.0
18,Opposite,"('bike', 'car')",1,1.0
18,Opposite,"('bike', 'car')",2,1.0
18,Opposite,"('bike', 'car')",3,0.0
18,Opposite,"('bike', 'car')",4,0.0
19,Opposite,"('bike', 'car')",0,1.0
19,Opposite,"('bike', 'car')",1,1.0
19,Opposite,"('bike', 'car')",2,1.0
19,Opposite,"('bike', 'car')",3,1.0
19,Opposite,"('bike', 'car')",4,1.0
20,Opposite,"('bike', 'car')",0,1.0
20,Opposite,"('bike', 'car')",1,0.0
20,Opposite,"('bike', 'car')",2,0.0
20,Opposite,"('bike', 'car')",3,0.0
20,Opposite,"('bike', 'car')",4,0.0
21,Opposite,"('bike', 'car')",0,1.0
21,Opposite,"('bike', 'car')",1,1.0
21,Opposite,"('bike', 'car')",2,1.0
21,Opposite,"('bike', 'car')",3,1.0
21,Opposite,"('bike', 'car')",4,1.0
22,Opposite,"('bike', 'car')",0,0.0
22,Opposite,"('bike', 'car')",1,0.0
22,Opposite,"('bike', 'car')",2,1.0
22,Opposite,"('bike', 'car')",3,1.0
22,Opposite,"('bike', 'car')",4,1.0
23,Opposite,"('bike', 'car')",0,1.0
23,Opposite,"('bike', 'car')",1,0.0
23,Opposite,"('bike', 'car')",2,0.0
23,Opposite,"('bike', 'car')",3,0.0
23,Opposite,"('bike', 'car')",4,0.0
24,Opposite,"('bike', 'car')",0,1.0
24,Opposite,"('bike', 'car')",1,0.0
24,Opposite,"('bike', 'car')",2,0.0
24,Opposite,"('bike', 'car')",3,1.0
24,Opposite,"('bike', 'car')",4,0.0
25,Opposite,"('bike', 'car')",0,0.0
25,Opposite,"('bike', 'car')",1,0.0
25,Opposite,"('bike', 'car')",2,0.0
25,Opposite,"('bike', 'car')",3,0.0
25,Opposite,"('bike', 'car')",4,1.0
2,FFA,"('bike', 'car')",0,1.0
2,FFA,"('bike', 'car')",1,0.0
2,FFA,"('bike', 'car')",2,1.0
2,FFA,"('bike', 'car')",3,1.0
2,FFA,"('bike', 'car')",4,1.0
3,FFA,"('bike', 'car')",0,0.0
3,FFA,"('bike', 'car')",1,1.0
3,FFA,"('bike', 'car')",2,1.0
3,FFA,"('bike', 'car')",3,1.0
3,FFA,"('bike', 'car')",4,0.0
4,FFA,"('bike', 'car')",0,1.0
4,FFA,"('bike', 'car')",1,1.0
4,FFA,"('bike', 'car')",2,1.0
4,FFA,"('bike', 'car')",3,1.0
4,FFA,"('bike', 'car')",4,1.0
5,FFA,"('bike', 'car')",0,1.0
5,FFA,"('bike', 'car')",1,1.0
5,FFA,"('bike', 'car')",2,1.0
5,FFA,"('bike', 'car')",3,1.0
5,FFA,"('bike', 'car')",4,1.0
6,FFA,"('bike', 'car')",0,0.0
6,FFA,"('bike', 'car')",1,0.0
6,FFA,"('bike', 'car')",2,0.0
6,FFA,"('bike', 'car')",3,0.0
6,FFA,"('bike', 'car')",4,0.0
7,FFA,"('bike', 'car')",0,1.0
7,FFA,"('bike', 'car')",1,0.0
7,FFA,"('bike', 'car')",2,0.0
7,FFA,"('bike', 'car')",3,0.0
7,FFA,"('bike', 'car')",4,0.0
8,FFA,"('bike', 'car')",0,0.0
8,FFA,"('bike', 'car')",1,1.0
8,FFA,"('bike', 'car')",2,1.0
8,FFA,"('bike', 'car')",3,1.0
8,FFA,"('bike', 'car')",4,0.0
9,FFA,"('bike', 'car')",0,0.0
9,FFA,"('bike', 'car')",1,0.0
9,FFA,"('bike', 'car')",2,0.0
9,FFA,"('bike', 'car')",3,1.0
9,FFA,"('bike', 'car')",4,0.0
10,FFA,"('bike', 'car')",0,1.0
10,FFA,"('bike', 'car')",1,1.0
10,FFA,"('bike', 'car')",2,1.0
10,FFA,"('bike', 'car')",3,1.0
10,FFA,"('bike', 'car')",4,0.0
11,FFA,"('bike', 'car')",0,1.0
11,FFA,"('bike', 'car')",1,1.0
11,FFA,"('bike', 'car')",2,1.0
11,FFA,"('bike', 'car')",3,1.0
11,FFA,"('bike', 'car')",4,1.0
12,FFA,"('bike', 'car')",0,0.0
12,FFA,"('bike', 'car')",1,0.0
12,FFA,"('bike', 'car')",2,0.0
12,FFA,"('bike', 'car')",3,0.0
12,FFA,"('bike', 'car')",4,1.0
13,FFA,"('bike', 'car')",0,0.0
13,FFA,"('bike', 'car')",1,1.0
13,FFA,"('bike', 'car')",2,0.0
13,FFA,"('bike', 'car')",3,1.0
13,FFA,"('bike', 'car')",4,0.0
14,FFA,"('bike', 'car')",0,1.0
14,FFA,"('bike', 'car')",1,0.0
14,FFA,"('bike', 'car')",2,1.0
14,FFA,"('bike', 'car')",3,1.0
14,FFA,"('bike', 'car')",4,0.0
15,FFA,"('bike', 'car')",0,1.0
15,FFA,"('bike', 'car')",1,0.0
15,FFA,"('bike', 'car')",2,1.0
15,FFA,"('bike', 'car')",3,0.0
15,FFA,"('bike', 'car')",4,1.0
16,FFA,"('bike', 'car')",0,1.0
16,FFA,"('bike', 'car')",1,1.0
16,FFA,"('bike', 'car')",2,1.0
16,FFA,"('bike', 'car')",3,0.0
16,FFA,"('bike', 'car')",4,1.0
17,FFA,"('bike', 'car')",0,0.0
17,FFA,"('bike', 'car')",1,1.0
17,FFA,"('bike', 'car')",2,0.0
17,FFA,"('bike', 'car')",3,1.0
17,FFA,"('bike', 'car')",4,0.0
18,FFA,"('bike', 'car')",0,1.0
18,FFA,"('bike', 'car')",1,0.0
18,FFA,"('bike', 'car')",2,0.0
18,FFA,"('bike', 'car')",3,1.0
18,FFA,"('bike', 'car')",4,0.0
19,FFA,"('bike', 'car')",0,1.0
19,FFA,"('bike', 'car')",1,1.0
19,FFA,"('bike', 'car')",2,1.0
19,FFA,"('bike', 'car')",3,1.0
19,FFA,"('bike', 'car')",4,1.0
20,FFA,"('bike', 'car')",0,1.0
20,FFA,"('bike', 'car')",1,0.0
20,FFA,"('bike', 'car')",2,1.0
20,FFA,"('bike', 'car')",3,0.0
20,FFA,"('bike', 'car')",4,0.0
21,FFA,"('bike', 'car')",0,1.0
21,FFA,"('bike', 'car')",1,0.0
21,FFA,"('bike', 'car')",2,1.0
21,FFA,"('bike', 'car')",3,0.0
21,FFA,"('bike', 'car')",4,0.0
22,FFA,"('bike', 'car')",0,1.0
22,FFA,"('bike', 'car')",1,1.0
22,FFA,"('bike', 'car')",2,0.0
22,FFA,"('bike', 'car')",3,0.0
22,FFA,"('bike', 'car')",4,1.0
23,FFA,"('bike', 'car')",0,1.0
23,FFA,"('bike', 'car')",1,1.0
23,FFA,"('bike', 'car')",2,0.0
23,FFA,"('bike', 'car')",3,0.0
23,FFA,"('bike', 'car')",4,1.0
24,FFA,"('bike', 'car')",0,0.0
24,FFA,"('bike', 'car')",1,0.0
24,FFA,"('bike', 'car')",2,1.0
24,FFA,"('bike', 'car')",3,1.0
24,FFA,"('bike', 'car')",4,0.0
25,FFA,"('bike', 'car')",0,1.0
25,FFA,"('bike', 'car')",1,1.0
25,FFA,"('bike', 'car')",2,1.0
25,FFA,"('bike', 'car')",3,0.0
25,FFA,"('bike', 'car')",4,0.0
2,LOC,"('bike', 'car')",0,0.0
2,LOC,"('bike', 'car')",1,0.0
2,LOC,"('bike', 'car')",2,0.0
2,LOC,"('bike', 'car')",3,0.0
2,LOC,"('bike', 'car')",4,1.0
3,LOC,"('bike', 'car')",0,1.0
3,LOC,"('bike', 'car')",1,1.0
3,LOC,"('bike', 'car')",2,1.0
3,LOC,"('bike', 'car')",3,1.0
3,LOC,"('bike', 'car')",4,1.0
4,LOC,"('bike', 'car')",0,1.0
4,LOC,"('bike', 'car')",1,1.0
4,LOC,"('bike', 'car')",2,1.0
4,LOC,"('bike', 'car')",3,1.0
4,LOC,"('bike', 'car')",4,1.0
5,LOC,"('bike', 'car')",0,1.0
5,LOC,"('bike', 'car')",1,1.0
5,LOC,"('bike', 'car')",2,1.0
5,LOC,"('bike', 'car')",3,0.0
5,LOC,"('bike', 'car')",4,1.0
6,LOC,"('bike', 'car')",0,1.0
6,LOC,"('bike', 'car')",1,1.0
6,LOC,"('bike', 'car')",2,1.0
6,LOC,"('bike', 'car')",3,1.0
6,LOC,"('bike', 'car')",4,1.0
7,LOC,"('bike', 'car')",0,0.0
7,LOC,"('bike', 'car')",1,0.0
7,LOC,"('bike', 'car')",2,1.0
7,LOC,"('bike', 'car')",3,0.0
7,LOC,"('bike', 'car')",4,1.0
8,LOC,"('bike', 'car')",0,1.0
8,LOC,"('bike', 'car')",1,0.0
8,LOC,"('bike', 'car')",2,1.0
8,LOC,"('bike', 'car')",3,0.0
8,LOC,"('bike', 'car')",4,1.0
9,LOC,"('bike', 'car')",0,0.0
9,LOC,"('bike', 'car')",1,0.0
9,LOC,"('bike', 'car')",2,0.0
9,LOC,"('bike', 'car')",3,1.0
9,LOC,"('bike', 'car')",4,0.0
10,LOC,"('bike', 'car')",0,1.0
10,LOC,"('bike', 'car')",1,1.0
10,LOC,"('bike', 'car')",2,0.0
10,LOC,"('bike', 'car')",3,0.0
10,LOC,"('bike', 'car')",4,1.0
11,LOC,"('bike', 'car')",0,1.0
11,LOC,"('bike', 'car')",1,1.0
11,LOC,"('bike', 'car')",2,0.0
11,LOC,"('bike', 'car')",3,1.0
11,LOC,"('bike', 'car')",4,0.0
12,LOC,"('bike', 'car')",0,0.0
12,LOC,"('bike', 'car')",1,0.0
12,LOC,"('bike', 'car')",2,0.0
12,LOC,"('bike', 'car')",3,0.0
12,LOC,"('bike', 'car')",4,0.0
13,LOC,"('bike', 'car')",0,1.0
13,LOC,"('bike', 'car')",1,1.0
13,LOC,"('bike', 'car')",2,1.0
13,LOC,"('bike', 'car')",3,1.0
13,LOC,"('bike', 'car')",4,0.0
14,LOC,"('bike', 'car')",0,1.0
14,LOC,"('bike', 'car')",1,1.0
14,LOC,"('bike', 'car')",2,1.0
14,LOC,"('bike', 'car')",3,1.0
14,LOC,"('bike', 'car')",4,1.0
15,LOC,"('bike', 'car')",0,0.0
15,LOC,"('bike', 'car')",1,1.0
15,LOC,"('bike', 'car')",2,0.0
15,LOC,"('bike', 'car')",3,1.0
15,LOC,"('bike', 'car')",4,0.0
16,LOC,"('bike', 'car')",0,1.0
16,LOC,"('bike', 'car')",1,1.0
16,LOC,"('bike', 'car')",2,1.0
16,LOC,"('bike', 'car')",3,0.0
16,LOC,"('bike', 'car')",4,1.0
17,LOC,"('bike', 'car')",0,1.0
17,LOC,"('bike', 'car')",1,1.0
17,LOC,"('bike', 'car')",2,1.0
17,LOC,"('bike', 'car')",3,1.0
17,LOC,"('bike', 'car')",4,1.0
18,LOC,"('bike', 'car')",0,1.0
18,LOC,"('bike', 'car')",1,1.0
18,LOC,"('bike', 'car')",2,1.0
18,LOC,"('bike', 'car')",3,0.0
18,LOC,"('bike', 'car')",4,0.0
19,LOC,"('bike', 'car')",0,1.0
19,LOC,"('bike', 'car')",1,1.0
19,LOC,"('bike', 'car')",2,1.0
19,LOC,"('bike', 'car')",3,1.0
19,LOC,"('bike', 'car')",4,1.0
20,LOC,"('bike', 'car')",0,1.0
20,LOC,"('bike', 'car')",1,1.0
20,LOC,"('bike', 'car')",2,1.0
20,LOC,"('bike', 'car')",3,1.0
20,LOC,"('bike', 'car')",4,1.0
21,LOC,"('bike', 'car')",0,0.0
21,LOC,"('bike', 'car')",1,0.0
21,LOC,"('bike', 'car')",2,1.0
21,LOC,"('bike', 'car')",3,1.0
21,LOC,"('bike', 'car')",4,0.0
22,LOC,"('bike', 'car')",0,0.0
22,LOC,"('bike', 'car')",1,1.0
22,LOC,"('bike', 'car')",2,1.0
22,LOC,"('bike', 'car')",3,1.0
22,LOC,"('bike', 'car')",4,0.0
23,LOC,"('bike', 'car')",0,1.0
23,LOC,"('bike', 'car')",1,1.0
23,LOC,"('bike', 'car')",2,1.0
23,LOC,"('bike', 'car')",3,1.0
23,LOC,"('bike', 'car')",4,0.0
24,LOC,"('bike', 'car')",0,0.0
24,LOC,"('bike', 'car')",1,0.0
24,LOC,"('bike', 'car')",2,1.0
24,LOC,"('bike', 'car')",3,0.0
24,LOC,"('bike', 'car')",4,0.0
25,LOC,"('bike', 'car')",0,0.0
25,LOC,"('bike', 'car')",1,1.0
25,LOC,"('bike', 'car')",2,1.0
25,LOC,"('bike', 'car')",3,0.0
25,LOC,"('bike', 'car')",4,0.0
2,Foveal 0.5°,"('bike', 'car', 'female', 'male')",0,0.25
2,Foveal 0.5°,"('bike', 'car', 'female', 'male')",1,0.0
2,Foveal 0.5°,"('bike', 'car', 'female', 'male')",2,0.0
2,Foveal 0.5°,"('bike', 'car', 'female', 'male')",3,0.0
2,Foveal 0.5°,"('bike', 'car', 'female', 'male')",4,0.25
3,Foveal 0.5°,"('bike', 'car', 'female', 'male')",0,0.5
3,Foveal 0.5°,"('bike', 'car', 'female', 'male')",1,0.5
